Longitude;Latitude;Plotname;Plotid;Corner;Status;Location
13.9692686099963;53.0871948946748;SEG01;S1029;SW;VIP;Grassland
13.9804220413445;53.0895321246252;SEG02;S573;NE;VIP;Grassland
13.9796720024555;53.0895321246252;SEG02;S573;NW;VIP;Grassland
13.9804220413445;53.0890816741748;SEG02;S573;SE;VIP;Grassland
13.9796720024555;53.0890816741748;SEG02;S573;SW;VIP;Grassland
13.9860747777721;53.1030595330252;SEG03;S526;NE;VIP;Grassland
13.9853245030279;53.1030595330252;SEG03;S526;NW;VIP;Grassland
13.9860747777721;53.1026090825748;SEG03;S526;SE;VIP;Grassland
13.9853245030279;53.1026090825748;SEG03;S526;SW;VIP;Grassland
14.0022463271375;53.1139794184252;SEG04;S712;NE;VIP;Grassland
14.0014958618625;53.1139794184252;SEG04;S712;NW;VIP;Grassland
14.0022463271375;53.1135289679748;SEG04;S712;SE;VIP;Grassland
14.0014958618625;53.1135289679748;SEG04;S712;SW;VIP;Grassland
14.0008988359552;53.1076778828252;SEG05;S667;NE;VIP;Grassland
14.0001484806448;53.1076778828252;SEG05;S667;NW;VIP;Grassland
14.0008988359552;53.1072274323748;SEG05;S667;SE;VIP;Grassland
14.0001484806448;53.1072274323748;SEG05;S667;SW;VIP;Grassland
13.6232084729366;53.1037204904252;SEG06;S1012;NE;VIP;Grassland
13.6224581866634;53.1037204904252;SEG06;S1012;NW;VIP;Grassland
13.6232084729366;53.1032700399748;SEG06;S1012;SE;VIP;Grassland
13.6224581866634;53.1032700399748;SEG06;S1012;SW;VIP;Grassland
13.9774437388915;53.0886079686252;SEG07;S570;NE;VIP;Grassland
13.9766937161085;53.0886079686252;SEG07;S570;NW;VIP;Grassland
13.9774437388915;53.0881575181748;SEG07;S570;SE;VIP;Grassland
13.9766937161085;53.0881575181748;SEG07;S570;SW;VIP;Grassland
14.0174748699268;53.1141959081252;SEG08;S652;NE;VIP;Grassland
14.0167244008732;53.1141959081252;SEG08;S652;NW;VIP;Grassland
14.0174748699268;53.1137454576748;SEG08;S652;SE;VIP;Grassland
14.0167244008732;53.1137454576748;SEG08;S652;SW;VIP;Grassland
13.6129420113035;53.0984071593252;SEG09;S990;NE;VIP;Grassland
13.6121918176965;53.0984071593252;SEG09;S990;NW;VIP;Grassland
13.6129420113035;53.0979567088748;SEG09;S990;SE;VIP;Grassland
13.6121918176965;53.0979567088748;SEG09;S990;SW;VIP;Grassland
13.9979316816827;53.1068442027252;SEG10;S502;NE;EP;Grassland
13.9971813409173;53.1068442027252;SEG10;S502;NW;EP;Grassland
13.9979316816827;53.1063937522748;SEG10;S502;SE;EP;Grassland
13.9971813409173;53.1063937522748;SEG10;S502;SW;EP;Grassland
13.9933415648226;53.1058170160252;SEG11;S505;NE;EP;Grassland
13.9925912419774;53.1058170160252;SEG11;S505;NW;EP;Grassland
13.9933415648226;53.1053665655748;SEG11;S505;SE;EP;Grassland
13.9925912419774;53.1053665655748;SEG11;S505;SW;EP;Grassland
13.9655416169438;53.0876155104252;SEG12;S561;NE;EP;Grassland
13.9647916114562;53.0876155104252;SEG12;S561;NW;EP;Grassland
13.9655416169438;53.0871650599748;SEG12;S561;SE;EP;Grassland
13.9647916114562;53.0871650599748;SEG12;S561;SW;EP;Grassland
13.8194109035007;52.9731989793252;SEG13;S719;NE;EP;Grassland
13.8186628850993;52.9731989793252;SEG13;S719;NW;EP;Grassland
13.8194109035007;52.9727485288748;SEG13;S719;SE;EP;Grassland
13.8186628850993;52.9727485288748;SEG13;S719;SW;EP;Grassland
13.9806349287704;53.0868381173252;SEG14;S1028;NE;EP;Grassland
13.9798849368296;53.0868381173252;SEG14;S1028;NW;EP;Grassland
13.9806349287704;53.0863876668748;SEG14;S1028;SE;EP;Grassland
13.9798849368296;53.0863876668748;SEG14;S1028;SW;EP;Grassland
14.0095147590462;53.1096369385252;SEG15;S658;NE;EP;Grassland
14.0087643695538;53.1096369385252;SEG15;S658;NW;EP;Grassland
14.0095147590462;53.1091864880748;SEG15;S658;SE;EP;Grassland
14.0087643695538;53.1091864880748;SEG15;S658;SW;EP;Grassland
13.999531624302;53.1157628360252;SEG16;S706;NE;EP;Grassland
13.998781127898;53.1157628360252;SEG16;S706;NW;EP;Grassland
13.999531624302;53.1153123855748;SEG16;S706;SE;EP;Grassland
13.998781127898;53.1153123855748;SEG16;S706;SW;EP;Grassland
13.6263743107832;53.0985539342252;SEG17;S1015;NE;EP;Grassland
13.6256241146168;53.0985539342252;SEG17;S1015;NW;EP;Grassland
13.6263743107832;53.0981034837748;SEG17;S1015;SE;EP;Grassland
13.6256241146168;53.0981034837748;SEG17;S1015;SW;EP;Grassland
13.8759852468082;53.1375303871252;SEG18;S1039;NE;EP;Grassland
13.8752343701918;53.1375303871252;SEG18;S1039;NW;EP;Grassland
13.8759852468082;53.1370799366748;SEG18;S1039;SE;EP;Grassland
13.8752343701918;53.1370799366748;SEG18;S1039;SW;EP;Grassland
14.0094664927919;53.1247420652252;SEG19;S676;NE;EP;Grassland
14.0087158396081;53.1247420652252;SEG19;S676;NW;EP;Grassland
14.0094664927919;53.1242916147748;SEG19;S676;SE;EP;Grassland
14.0087158396081;53.1242916147748;SEG19;S676;SW;EP;Grassland
13.6157568116234;53.1037419113252;SEG20;S980;NE;EP;Grassland
13.6150065249766;53.1037419113252;SEG20;S980;NW;EP;Grassland
13.6157568116234;53.1032914608748;SEG20;S980;SE;EP;Grassland
13.6150065249766;53.1032914608748;SEG20;S980;SW;EP;Grassland
13.6114881000097;53.1064689997252;SEG21;S988;NE;EP;Grassland
13.6107377657903;53.1064689997252;SEG21;S988;NW;EP;Grassland
13.6114881000097;53.1060185492748;SEG21;S988;SE;EP;Grassland
13.6107377657903;53.1060185492748;SEG21;S988;SW;EP;Grassland
13.9741774592484;53.1010615556252;SEG22;S999;NE;EP;Grassland
13.9734272193516;53.1010615556252;SEG22;S999;NW;EP;Grassland
13.9741774592484;53.1006111051748;SEG22;S999;SE;EP;Grassland
13.9734272193516;53.1006111051748;SEG22;S999;SW;EP;Grassland
14.0262794946894;53.1078881481252;SEG23;S612;NE;EP;Grassland
14.0255291357106;53.1078881481252;SEG23;S612;NW;EP;Grassland
14.0262794946894;53.1074376976748;SEG23;S612;SE;EP;Grassland
14.0255291357106;53.1074376976748;SEG23;S612;SW;EP;Grassland
13.9964557464579;53.0932628030252;SEG24;S761;NE;EP;Grassland
13.9957056425421;53.0932628030252;SEG24;S761;NW;EP;Grassland
13.9964557464579;53.0928123525748;SEG24;S761;SE;EP;Grassland
13.9957056425421;53.0928123525748;SEG24;S761;SW;EP;Grassland
13.6183660258607;53.1108535103252;SEG25;S1007;NE;EP;Grassland
13.6176156151393;53.1108535103252;SEG25;S1007;NW;EP;Grassland
13.6183660258607;53.1104030598748;SEG25;S1007;SE;EP;Grassland
13.6176156151393;53.1104030598748;SEG25;S1007;SW;EP;Grassland
14.0188100329123;53.1060565788252;SEG26;S1022;NE;EP;Grassland
14.0180597058877;53.1060565788252;SEG26;S1022;NW;EP;Grassland
14.0188100329123;53.1056061283748;SEG26;S1022;SE;EP;Grassland
14.0180597058877;53.1056061283748;SEG26;S1022;SW;EP;Grassland
13.7077562927617;53.1230093355252;SEG27;S1051;NE;EP;Grassland
13.7070056698383;53.1230093355252;SEG27;S1051;NW;EP;Grassland
13.7077562927617;53.1225588850748;SEG27;S1051;SE;EP;Grassland
13.7070056698383;53.1225588850748;SEG27;S1051;SW;EP;Grassland
14.0064553173889;53.0933466760252;SEG28;S1042;NE;EP;Grassland
14.0057052120111;53.0933466760252;SEG28;S1042;NW;EP;Grassland
14.0064553173889;53.0928962255748;SEG28;S1042;SE;EP;Grassland
14.0057052120111;53.0928962255748;SEG28;S1042;SW;EP;Grassland
13.9990703817545;53.0905889902252;SEG29;S1043;NE;EP;Grassland
13.9983203244455;53.0905889902252;SEG29;S1043;NW;EP;Grassland
13.9990703817545;53.0901385397748;SEG29;S1043;SE;EP;Grassland
13.9983203244455;53.0901385397748;SEG29;S1043;SW;EP;Grassland
13.831055987337;53.1483664996252;SEG30;S690;NE;EP;Grassland
13.830304921263;53.1483664996252;SEG30;S690;NW;EP;Grassland
13.831055987337;53.1479160491748;SEG30;S690;SE;EP;Grassland
13.830304921263;53.1479160491748;SEG30;S690;SW;EP;Grassland
13.8358134596029;53.1493117087252;SEG31;S698;NE;EP;Grassland
13.8350623769971;53.1493117087252;SEG31;S698;NW;EP;Grassland
13.8358134596029;53.1488612582748;SEG31;S698;SE;EP;Grassland
13.8350623769971;53.1488612582748;SEG31;S698;SW;EP;Grassland
13.8324629301658;53.1521544759252;SEG32;S701;NE;EP;Grassland
13.8317117978342;53.1521544759252;SEG32;S701;NW;EP;Grassland
13.8324629301658;53.1517040254748;SEG32;S701;SE;EP;Grassland
13.8317117978342;53.1517040254748;SEG32;S701;SW;EP;Grassland
13.8428871162161;52.9860106954252;SEG33;S732;NE;EP;Grassland
13.8421388759839;52.9860106954252;SEG33;S732;NW;EP;Grassland
13.8428871162161;52.9855602449748;SEG33;S732;SE;EP;Grassland
13.8421388759839;52.9855602449748;SEG33;S732;SW;EP;Grassland
13.8475737745638;52.9833602999252;SEG34;S738;NE;EP;Grassland
13.8468255802362;52.9833602999252;SEG34;S738;NW;EP;Grassland
13.8475737745638;52.9829098494748;SEG34;S738;SE;EP;Grassland
13.8468255802362;52.9829098494748;SEG34;S738;SW;EP;Grassland
13.8486921950588;52.9804954972252;SEG35;S770;NE;EP;Grassland
13.8479440503412;52.9804954972252;SEG35;S770;NW;EP;Grassland
13.8486921950588;52.9800450467748;SEG35;S770;SE;EP;Grassland
13.8479440503412;52.9800450467748;SEG35;S770;SW;EP;Grassland
13.8380175367228;52.9871314379252;SEG36;S1035;NE;EP;Grassland
13.8372692770772;52.9871314379252;SEG36;S1035;NW;EP;Grassland
13.8380175367228;52.9866809874748;SEG36;S1035;SE;EP;Grassland
13.8372692770772;52.9866809874748;SEG36;S1035;SW;EP;Grassland
13.8764058817336;53.1351530353252;SEG37;S1036;NE;EP;Grassland
13.8756550466664;53.1351530353252;SEG37;S1036;NW;EP;Grassland
13.8764058817336;53.1347025848748;SEG37;S1036;SE;EP;Grassland
13.8756550466664;53.1347025848748;SEG37;S1036;SW;EP;Grassland
13.6761391907071;53.1159582000252;SEG38;S1044;NE;EP;Grassland
13.6753886908929;53.1159582000252;SEG38;S1044;NW;EP;Grassland
13.6761391907071;53.1155077495748;SEG38;S1044;SE;EP;Grassland
13.6753886908929;53.1155077495748;SEG38;S1044;SW;EP;Grassland
13.8236610423179;52.9811491326252;SEG39;S780;NE;EP;Grassland
13.8229128862821;52.9811491326252;SEG39;S780;NW;EP;Grassland
13.8236610423179;52.9806986821748;SEG39;S780;SE;EP;Grassland
13.8229128862821;52.9806986821748;SEG39;S780;SW;EP;Grassland
13.8410464918197;53.1159252680252;SEG40;S850;NE;EP;Grassland
13.8402959925803;53.1159252680252;SEG40;S850;NW;EP;Grassland
13.8410464918197;53.1154748175748;SEG40;S850;SE;EP;Grassland
13.8402959925803;53.1154748175748;SEG40;S850;SW;EP;Grassland
13.8527176967026;53.1224184725252;SEG41;S974;NE;EP;Grassland
13.8519670840974;53.1224184725252;SEG41;S974;NW;EP;Grassland
13.8527176967026;53.1219680220748;SEG41;S974;SE;EP;Grassland
13.8519670840974;53.1219680220748;SEG41;S974;SW;EP;Grassland
13.9692020153717;52.8708984204252;SEG42;S1045;NE;EP;Grassland
13.9684557622283;52.8708984204252;SEG42;S1045;NW;EP;Grassland
13.9692020153717;52.8704479699748;SEG42;S1045;SE;EP;Grassland
13.9684557622283;52.8704479699748;SEG42;S1045;SW;EP;Grassland
13.9682006128678;52.8768027942252;SEG43;S1046;NE;EP;Grassland
13.9674542581322;52.8768027942252;SEG43;S1046;NW;EP;Grassland
13.9682006128678;52.8763523437748;SEG43;S1046;SE;EP;Grassland
13.9674542581322;52.8763523437748;SEG43;S1046;SW;EP;Grassland
13.9655630564303;52.8802845590252;SEG44;S1047;NE;EP;Grassland
13.9648166417697;52.8802845590252;SEG44;S1047;NW;EP;Grassland
13.9655630564303;52.8798341085748;SEG44;S1047;SE;EP;Grassland
13.9648166417697;52.8798341085748;SEG44;S1047;SW;EP;Grassland
13.959766152647;52.8816807519252;SEG45;S1048;NE;EP;Grassland
13.959019713953;52.8816807519252;SEG45;S1048;NW;EP;Grassland
13.959766152647;52.8812303014748;SEG45;S1048;SE;EP;Grassland
13.959019713953;52.8812303014748;SEG45;S1048;SW;EP;Grassland
13.8267061983945;52.9786630315252;SEG46;S779;NE;EP;Grassland
13.8259580854055;52.9786630315252;SEG46;S779;NW;EP;Grassland
13.8267061983945;52.9782125810748;SEG46;S779;SE;EP;Grassland
13.8259580854055;52.9782125810748;SEG46;S779;SW;EP;Grassland
13.827956234937;52.9874910003252;SEG47;S801;NE;EP;Grassland
13.827207969063;52.9874910003252;SEG47;S801;NW;EP;Grassland
13.827956234937;52.9870405498748;SEG47;S801;SE;EP;Grassland
13.827207969063;52.9870405498748;SEG47;S801;SW;EP;Grassland
13.607016490087;53.0974303352252;SEG48;S995;NE;EP;Grassland
13.606266313513;53.0974303352252;SEG48;S995;NW;EP;Grassland
13.607016490087;53.0969798847748;SEG48;S995;SE;EP;Grassland
13.606266313513;53.0969798847748;SEG48;S995;SW;EP;Grassland
13.8569527067303;52.9749587159252;SEG49;S1033;NE;EP;Grassland
13.8562046578697;52.9749587159252;SEG49;S1033;NW;EP;Grassland
13.8569527067303;52.9745082654748;SEG49;S1033;SE;EP;Grassland
13.8562046578697;52.9745082654748;SEG49;S1033;SW;EP;Grassland
13.7507629697798;53.1220035474252;SEG50;S1052;NE;EP;Grassland
13.7500123644202;53.1220035474252;SEG50;S1052;NW;EP;Grassland
13.7507629697798;53.1215530969748;SEG50;S1052;SE;EP;Grassland
13.7500123644202;53.1215530969748;SEG50;S1052;SW;EP;Grassland